library,family,test,target,statistic,pvalue,note,q_bh,sig_raw,sig_bh,sig_bonf
scipy,corr_vsALGO,pearson,NPCK,0.4386983047424131,6.895587992702016e-25,,1.1716555115185927e-23,True,True,True
scipy,corr_vsALGO,kendall,EAFC,0.30847240735169,7.085443115453368e-25,,1.198747500477132e-23,True,True,True
scipy,corr_vsMKT,kendall,HUXZ,0.3082711607954865,7.556067299108427e-25,,1.2729067219267273e-23,True,True,True
scipy,corr_vsMKT,spearman,NPCK,0.4382445153283528,7.801558264853263e-25,,1.30866990127879e-23,True,True,True
scipy,corr_vsMKT,kendall,RCRI,0.3075468205487279,9.711600195160767e-25,,1.622166439378125e-23,True,True,True
scipy,trend,linregress_slope,EELT,0.0460544202176808,1.1049829250419899e-24,r2=0.191,1.8379083082343986e-23,True,True,True
scipy,corr_vsMKT,pearson,DIHO,0.4368005911784525,1.1540588434134558e-24,,1.9114705717377492e-23,True,True,True
scipy,corr_vsMKT,kendall,SMAH,0.3058405968563633,1.7500060308006664e-24,,2.886411620676246e-23,True,True,True
scipy,corr_vsALGO,kendall,SPLZ,0.3056108877924427,1.89631024821394e-24,,3.114689582691397e-23,True,True,True
scipy,corr_vsALGO,kendall,RCRI,0.3054821146384166,1.9821662606524712e-24,,3.242198920951055e-23,True,True,True
scipy,corr_vsALGO,kendall,SMAH,0.3052889549073774,2.118220628482805e-24,,3.450423850198024e-23,True,True,True
statsmodels,hetero,goldfeld_quandt,ALGO,3.776678495214068,2.8579373480344793e-24,,4.6362094757003775e-23,True,True,True
scipy,corr_vsALGO,pearson,LSST,0.433210223990034,3.0306377128473696e-24,,4.89621879673948e-23,True,True,True
scipy,corr_vsALGO,kendall,HUXZ,0.303115907933187,4.4574633867612685e-24,,7.171967620658335e-23,True,True,True
scipy,corr_vsALGO,pearson,NAYO,0.431501866823702,4.778540319933927e-24,,7.657319488284367e-23,True,True,True
scipy,corr_vsMKT,spearman,ELLT,0.4296138300697781,7.880459502703804e-24,,1.2576830509983157e-22,True,True,True
scipy,corr_vsALGO,spearman,ELLT,0.429405647864951,8.325752601386446e-24,,1.3233918046236036e-22,True,True,True
scipy,corr_vsALGO,pearson,AGVF,0.4292280279318911,8.725249156659265e-24,,1.3813225773313584e-22,True,True,True
scipy,corr_vsALGO,pearson,DIHO,0.4290268597651798,9.200599587776e-24,,1.4507505430005198e-22,True,True,True
scipy,corr_vsALGO,spearman,HETT,0.4289339988765964,9.428564707868838e-24,,1.4807729911720703e-22,True,True,True
scipy,corr_vsMKT,kendall,NPCK,0.3008871762385897,9.766181363672412e-24,,1.5277097990316132e-22,True,True,True
scipy,corr_vsALGO,spearman,MDGI,0.4284513536423569,1.0706297194530329e-23,,1.6681511280963858e-22,True,True,True
scipy,corr_vsMKT,pearson,AMRP,0.4281694643452573,1.153012863168388e-23,,1.789439648271569e-22,True,True,True
scipy,corr_vsMKT,spearman,RRES,0.4280022866944921,1.2047956348918273e-23,,1.8624723108798368e-22,True,True,True
scipy,corr_vsMKT,spearman,HETT,0.4279481785690126,1.222042257332768e-23,,1.8817541321897544e-22,True,True,True
scipy,corr_vsALGO,spearman,CTGI,0.4277082770561168,1.3014922468800125e-23,,1.9962966681715992e-22,True,True,True
statsmodels,unitroot,adf_return,EAFC,-12.652106777382626,1.3612825484831534e-23,,2.0799131031475159e-22,True,True,True
scipy,corr_vsALGO,pearson,MDGI,0.4263690556140507,1.84819579083738e-23,,2.812968265436661e-22,True,True,True
statsmodels,unitroot,adf_return,GARI,-12.574582514366073,1.9701836195750053e-23,,2.9871014724479507e-22,True,True,True
scipy,corr_vsMKT,pearson,EORC,0.425997246519772,2.0366308706068048e-23,,3.076014901123381e-22,True,True,True
scipy,corr_vsMKT,spearman,LSST,0.4251590995281914,2.5337811816884086e-23,,3.8122768771815677e-22,True,True,True
scipy,corr_vsALGO,pearson,CTGI,0.4222937015435697,5.321814092999547e-23,,7.976650629127079e-22,True,True,True
scipy,corr_vsMKT,pearson,AETS,0.4222385348136248,5.398019246528399e-23,,8.060224193111723e-22,True,True,True
scipy,corr_vsMKT,pearson,EELT,0.421727733225413,6.156779397308994e-23,,9.158499767619644e-22,True,True,True
scipy,corr_vsALGO,kendall,HETT,0.2951918743158843,6.436578192432596e-23,,9.538718509236578e-22,True,True,True
scipy,corr_vsMKT,spearman,AETS,0.4211656718937395,7.11364265744819e-23,,1.0502613990884182e-21,True,True,True
scipy,corr_vsMKT,kendall,RRES,0.2948469789294352,7.220808927914733e-23,,1.0621055520089507e-21,True,True,True
scipy,trend,linregress_slope,ACIX,0.0061099933999736,7.734929087583175e-23,r2=0.177,1.1334977867380252e-21,True,True,True
scipy,corr_vsMKT,pearson,FCSG,0.4204129018777894,8.628456540689094e-23,,1.2597546549406077e-21,True,True,True
scipy,corr_vsMKT,kendall,HETT,0.2942305603053861,8.845262376652291e-23,,1.2866429626849939e-21,True,True,True
scipy,corr_vsMKT,kendall,ELLT,0.2941867671085142,8.96410877640525e-23,,1.294377904636978e-21,True,True,True
scipy,corr_vsALGO,kendall,MDGI,0.2941983670168795,8.940121410599462e-23,,1.294377904636978e-21,True,True,True
scipy,corr_vsMKT,spearman,MDGI,0.4200760074365599,9.405609171569877e-23,,1.3482513219755802e-21,True,True,True
scipy,corr_vsALGO,pearson,MHRM,0.4200818501238156,9.391559954145156e-23,,1.3482513219755802e-21,True,True,True
scipy,corr_vsALGO,spearman,NPCK,0.4198922531505676,9.858203432369032e-23,,1.4080086206666206e-21,True,True,True
scipy,corr_vsALGO,kendall,ELLT,0.2938764341318143,9.94587633408068e-23,,1.4154023288428175e-21,True,True,True
scipy,corr_vsALGO,pearson,EORC,0.4195474032703397,1.076635563006674e-22,,1.526653737184284e-21,True,True,True
scipy,corr_vsALGO,spearman,EELT,0.4190593257671167,1.219436940576924e-22,,1.7229463870086862e-21,True,True,True
scipy,corr_vsALGO,kendall,CTGI,0.2928301522553522,1.4053150884055475e-22,,1.9784828851766674e-21,True,True,True
scipy,corr_vsMKT,spearman,DIHO,0.4177449493280938,1.7036657947233036e-22,,2.3899824066901295e-21,True,True,True
scipy,corr_vsMKT,spearman,AGVF,0.4168639930463336,2.1299203278358347e-22,,2.9773567135917947e-21,True,True,True
scipy,corr_vsMKT,pearson,MDGI,0.4165484622352866,2.306898655640475e-22,,3.2133549471854252e-21,True,True,True
scipy,corr_vsMKT,kendall,AETS,0.2905169119243569,3.0094887423227623e-22,,4.177255148674764e-21,True,True,True
scipy,corr_vsALGO,spearman,NAYO,0.4150337701942478,3.380079625795225e-22,,4.675183819257817e-21,True,True,True
scipy,dist_fit,ks_genhyperbolic,HRND,0.2224448897795591,3.6018825760511764e-22,,4.964552837340468e-21,True,True,True
scipy,corr_vsMKT,spearman,EORC,0.4147007668059769,3.6752468098405744e-22,,5.048021924875103e-21,True,True,True
scipy,corr_vsMKT,kendall,LSST,0.2894475273764789,4.258224345109709e-22,,5.828444572368915e-21,True,True,True
scipy,corr_vsALGO,pearson,FCSG,0.4132791355881126,5.248716574064053e-22,,7.15932205361955e-21,True,True,True
scipy,corr_vsALGO,spearman,EORC,0.4117819082563988,7.625207793971175e-22,,1.0329405197193943e-20,True,True,True
scipy,corr_vsALGO,kendall,NPCK,0.2877441949196912,7.606351340570371e-22,,1.0329405197193943e-20,True,True,True
scipy,corr_vsALGO,kendall,EELT,0.2874630781829777,8.124646773615405e-22,,1.0968273144380797e-20,True,True,True
scipy,corr_vsMKT,kendall,MDGI,0.2872331007396318,8.739741054110144e-22,,1.1758381991570714e-20,True,True,True
statsmodels,unitroot,adf_return,MDGI,-11.799356074153192,9.411291146584818e-22,,1.261881282307393e-20,True,True,True
scipy,corr_vsMKT,kendall,AGVF,0.2859775776452503,1.3109809088298466e-21,,1.7518260144431375e-20,True,True,True
scipy,corr_vsMKT,kendall,DIHO,0.2850115694019645,1.843393818802723e-21,,2.4549521735541673e-20,True,True,True
scipy,corr_vsMKT,spearman,CTGI,0.4079592437887823,1.9619184172377013e-21,,2.6040008083336764e-20,True,True,True
scipy,corr_vsALGO,pearson,MMBT,0.4078999467601876,1.990700580994449e-21,,2.633336137677892e-20,True,True,True
scipy,corr_vsMKT,pearson,ANSO,0.4073361748891965,2.2860107729474644e-21,,3.0138643702203696e-20,True,True,True
scipy,corr_vsALGO,spearman,DIHO,0.4072938244814695,2.309863296480182e-21,,3.035160371574959e-20,True,True,True
scipy,corr_vsMKT,spearman,AMRP,0.4069009475558844,2.543170675251005e-21,,3.330624186657629e-20,True,True,True
scipy,corr_vsALGO,kendall,NAYO,0.2836550650309926,2.765844074234569e-21,,3.610250775043931e-20,True,True,True
scipy,corr_vsMKT,kendall,EORC,0.2832043589919012,3.194153153112924e-21,,4.1555616269211707e-20,True,True,True
scipy,corr_vsMKT,pearson,NAYO,0.405722396877035,3.391584086374689e-21,,4.3979027856871795e-20,True,True,True
scipy,corr_vsALGO,spearman,AGVF,0.4054028447645039,3.666204823981504e-21,,4.73841948070003e-20,True,True,True
scipy,corr_vsALGO,spearman,LSST,0.4053014951953912,3.7577997671331955e-21,,4.8409302882480577e-20,True,True,True
scipy,corr_vsMKT,spearman,FCSG,0.4046151097375473,4.440346730799906e-21,,5.701578766388674e-20,True,True,True
scipy,corr_vsALGO,pearson,AMRP,0.4042148417346177,4.8933710383919204e-21,,6.2628794264094e-20,True,True,True
scipy,corr_vsALGO,kendall,EORC,0.2817993046165732,5.001766965696567e-21,,6.38089494458766e-20,True,True,True
scipy,corr_vsMKT,kendall,AMRP,0.2808954854235747,6.6737778742623554e-21,,8.486462058174905e-20,True,True,True
scipy,corr_vsALGO,spearman,AETS,0.4017814430480692,8.808065236388722e-21,,1.1164435100271493e-19,True,True,True
scipy,corr_vsALGO,pearson,ANSO,0.4017505442381926,8.873775032850088e-21,,1.121167345496636e-19,True,True,True
scipy,corr_vsMKT,pearson,CTGI,0.4010132250131788,1.0593352423655024e-20,,1.334153203004732e-19,True,True,True
scipy,corr_vsMKT,kendall,CTGI,0.2780903171805458,1.609074402518865e-20,,2.0200545524615816e-19,True,True,True
scipy,corr_vsMKT,spearman,MHRM,0.3989628398432462,1.7295894648653287e-20,,2.1644576731743257e-19,True,True,True
scipy,corr_vsMKT,kendall,FCSG,0.2777683881819864,1.7798823436050142e-20,,2.220346898256635e-19,True,True,True
scipy,corr_vsALGO,spearman,FCSG,0.3987824708484428,1.805516809109656e-20,,2.245219956312386e-19,True,True,True
scipy,corr_vsALGO,kendall,AETS,0.2775864012078323,1.8907687049809787e-20,,2.3438396965518925e-19,True,True,True
scipy,corr_vsALGO,kendall,DIHO,0.2776322028312881,1.9131417433418464e-20,,2.364139420769141e-19,True,True,True
scipy,corr_vsALGO,kendall,AGVF,0.2773290838394604,2.044330556151063e-20,,2.518359703858591e-19,True,True,True
scipy,corr_vsALGO,pearson,AETS,0.3972397633808917,2.604490073231164e-20,,3.1984111740427566e-19,True,True,True
scipy,corr_vsMKT,pearson,NWIG,0.3962393359038834,3.299633813272546e-20,,4.039489593764092e-19,True,True,True
scipy,corr_vsALGO,pearson,ULXY,0.3954970984685175,3.930675814167513e-20,,4.797128191779671e-19,True,True,True
scipy,corr_vsMKT,kendall,MHRM,0.2746652621588153,4.7189024842487e-20,,5.741331355835919e-19,True,True,True
scipy,corr_vsMKT,pearson,ULXY,0.3943431719746496,5.155168720095756e-20,,6.252823106036145e-19,True,True,True
scipy,corr_vsALGO,kendall,LSST,0.2742476800706936,5.332292646871882e-20,,6.447821353978208e-19,True,True,True
scipy,corr_vsALGO,kendall,FCSG,0.2735624690841969,6.587232396499564e-20,,7.940938870642594e-19,True,True,True
scipy,corr_vsMKT,spearman,ANSO,0.392875292754183,7.267656523453801e-20,,8.734482321785026e-19,True,True,True
scipy,corr_vsMKT,spearman,NWIG,0.3927932974382499,7.408050868087231e-20,,8.876150918540992e-19,True,True,True
statsmodels,unitroot,adf_return,EELT,-10.923178725732168,1.0257122158454879e-19,,1.2252598651099737e-18,True,True,True
statsmodels,unitroot,adf_return,SPLZ,-10.911421567060724,1.0944928894503117e-19,,1.3034715922094045e-18,True,True,True
scipy,corr_vsMKT,spearman,NAYO,0.3895032474587729,1.5893202062143878e-19,,1.8870783894268424e-18,True,True,True
scipy,corr_vsALGO,spearman,MMBT,0.3879335913208209,2.280665059033969e-19,,2.699814313126699e-18,True,True,True
scipy,corr_vsMKT,spearman,EELT,0.3878825213772732,2.3075472192734343e-19,,2.7234584246634365e-18,True,True,True
scipy,corr_vsALGO,spearman,ULXY,0.3878530446776023,2.323204959034893e-19,,2.733753417467328e-18,True,True,True
statsmodels,unitroot,adf_return,SRNA,-10.773802016766226,2.3475674196826173e-19,,2.7541996334490708e-18,True,True,True
scipy,corr_vsMKT,spearman,ULXY,0.3876134920443296,2.454395262273894e-19,,2.8709869803809174e-18,True,True,True
scipy,corr_vsMKT,kendall,NWIG,0.2681266146751334,3.4646241917622097e-19,,4.0406948413984116e-18,True,True,True
scipy,corr_vsMKT,kendall,ANSO,0.2680944217752774,3.4985357576325553e-19,,4.068208836751485e-18,True,True,True
scipy,corr_vsALGO,spearman,ANSO,0.3839639166490992,5.636254446334872e-19,,6.5347397139564906e-18,True,True,True
scipy,corr_vsALGO,spearman,AMRP,0.3833680755294499,6.449224602105407e-19,,7.455379290762322e-18,True,True,True
scipy,corr_vsMKT,kendall,EELT,0.2651256936613271,8.550399103672895e-19,,9.855460019496653e-18,True,True,True
scipy,corr_vsMKT,kendall,NAYO,0.2650682891888193,8.695793114852535e-19,,9.993824040451514e-18,True,True,True
scipy,corr_vsALGO,pearson,NWIG,0.3813831884655358,1.0082720597562837e-18,,1.1554094359183926e-17,True,True,True
scipy,corr_vsALGO,kendall,ULXY,0.2644034785040905,1.061699927480644e-18,,1.2131075693126662e-17,True,True,True
scipy,corr_vsALGO,kendall,MMBT,0.2642908019943177,1.0980051098215917e-18,,1.2509642031551199e-17,True,True,True
scipy,corr_vsALGO,spearman,NWIG,0.3804584958310369,1.2403276785626105e-18,,1.4090408382979282e-17,True,True,True
scipy,corr_vsALGO,spearman,MHRM,0.3803575426249397,1.2686455750643948e-18,,1.4370692117539783e-17,True,True,True
scipy,corr_vsMKT,kendall,ULXY,0.2637483802947259,1.2894619579674645e-18,,1.4564639078245688e-17,True,True,True
scipy,corr_vsALGO,kendall,AMRP,0.2634895851466947,1.3987813127844598e-18,,1.5754274099989546e-17,True,True,True
scipy,corr_vsALGO,kendall,ANSO,0.2625040744822056,1.8678745615048836e-18,,2.097766815228562e-17,True,True,True
scipy,corr_vsALGO,kendall,MHRM,0.2618141143741097,2.3086891004179845e-18,,2.5854694414340043e-17,True,True,True
scipy,corr_vsMKT,pearson,HRET,0.3763356956879052,3.0984626969037464e-18,,3.460096303454552e-17,True,True,True
scipy,corr_vsALGO,kendall,NWIG,0.2588179429482085,5.527912910763486e-18,,6.155658953172221e-17,True,True,True
scipy,corr_vsALGO,pearson,HRET,0.3712829362670664,9.34892594787944e-18,,1.0381258052546691e-16,True,True,True
scipy,corr_vsALGO,pearson,RTTH,0.370974213642447,9.995258393741261e-18,,1.1067783311271925e-16,True,True,True
scipy,corr_vsMKT,spearman,FARS,0.3655359481743234,3.2071263333993065e-17,,3.541314287467806e-16,True,True,True
scipy,corr_vsMKT,pearson,RTTH,0.3652313277415903,3.421319525765358e-17,,3.7672741817226374e-16,True,True,True
scipy,corr_vsMKT,kendall,FARS,0.2480150985327987,1.2186504042792746e-16,,1.338139246147326e-15,True,True,True
scipy,corr_vsALGO,pearson,OTCS,0.3569520616379049,1.9315958920986663e-16,,2.1150975018480396e-15,True,True,True
scipy,corr_vsMKT,pearson,ALUT,0.353275274687704,4.0998835023402957e-16,,4.476936500339459e-15,True,True,True
scipy,corr_vsALGO,spearman,RTTH,0.3524112746470389,4.88609205559265e-16,,5.320711293686803e-15,True,True,True
scipy,corr_vsMKT,pearson,FARS,0.3507860800410122,6.786457848257841e-16,,7.369756704637028e-15,True,True,True
statsmodels,unitroot,adf_return,NAYO,-9.382375204842935,6.901975041685247e-16,,7.474611432506386e-15,True,True,True
scipy,corr_vsALGO,kendall,RTTH,0.240782622000732,9.007075134160837e-16,,9.727641144893705e-15,True,True,True
scipy,corr_vsMKT,spearman,HRET,0.3482766098045878,1.1228994556868514e-15,,1.2094179383381334e-14,True,True,True
scipy,corr_vsMKT,pearson,HRND,0.3475330049914102,1.3024755291178812e-15,,1.3990077754176262e-14,True,True,True
scipy,corr_vsALGO,spearman,FARS,0.3473800549750178,1.3427664834607085e-15,,1.4383656189679657e-14,True,True,True
scipy,corr_vsMKT,pearson,MMBT,0.3463405959735164,1.65092382651573e-15,,1.7636698439363167e-14,True,True,True
scipy,corr_vsMKT,spearman,RTTH,0.34462134738444,2.3195370543708155e-15,,2.4712473157647988e-14,True,True,True
scipy,corr_vsALGO,spearman,HRET,0.3438620788398588,2.693573109430348e-15,,2.86201218258071e-14,True,True,True
scipy,corr_vsALGO,spearman,OTCS,0.3425602666539794,3.47727483226921e-15,,3.6847896206465664e-14,True,True,True
scipy,corr_vsMKT,kendall,HRET,0.2353954310062077,3.844396414242764e-15,,4.062898301593828e-14,True,True,True
scipy,corr_vsMKT,kendall,RTTH,0.2351378867709711,4.117442701483274e-15,,4.339828644183708e-14,True,True,True
scipy,corr_vsMKT,pearson,OTCS,0.3414050976449592,4.357337066349205e-15,,4.5804327241462846e-14,True,True,True
scipy,corr_vsALGO,kendall,FARS,0.2340059074997921,5.5660969420773145e-15,,5.83551971959276e-14,True,True,True
scipy,corr_vsMKT,pearson,CCNS,0.3400243754546913,5.699021241080676e-15,,5.959029637225471e-14,True,True,True
scipy,corr_vsMKT,spearman,CCNS,0.3376817851179861,8.959141054894221e-15,,9.343104242961118e-14,True,True,True
scipy,corr_vsALGO,pearson,HRND,0.3365035472545801,1.1231891772678612e-14,,1.1682352867519549e-13,True,True,True
scipy,corr_vsALGO,kendall,HRET,0.2312855636739992,1.1399948490567706e-14,,1.1825946565741553e-13,True,True,True
scipy,corr_vsALGO,pearson,ALUT,0.3363313311931057,1.1608312753768444e-14,,1.2010490518465934e-13,True,True,True
scipy,corr_vsALGO,kendall,OTCS,0.231133897933764,1.1890488458108188e-14,,1.2270237042372376e-13,True,True,True
scipy,corr_vsALGO,pearson,FARS,0.3337794622359576,1.8873665676022764e-14,,1.9425584881170166e-13,True,True,True
scipy,corr_vsMKT,spearman,HRND,0.3316431086960372,2.8253241293837153e-14,,2.9003718015704706e-13,True,True,True
scipy,corr_vsMKT,kendall,CCNS,0.2274583984235367,3.092215373982639e-14,,3.166107273828458e-13,True,True,True
scipy,corr_vsMKT,spearman,MMBT,0.3310678223917714,3.147869482163956e-14,,3.214741320904227e-13,True,True,True
scipy,trend,linregress_slope,ALGO,-0.0147390819963279,4.7287317180265486e-14,r2=0.108,4.816708122082857e-13,True,True,True
scipy,corr_vsMKT,spearman,OTCS,0.3286895454157038,4.9097346955904315e-14,,4.98818921907667e-13,True,True,True
scipy,corr_vsMKT,kendall,MMBT,0.2254549259160891,5.1517561521086856e-14,,5.220622815324535e-13,True,True,True
scipy,corr_vsALGO,pearson,CCNS,0.328241139735524,5.336616474713904e-14,,5.394087729056978e-13,True,True,True
scipy,corr_vsALGO,spearman,CCNS,0.3281750840278813,5.4025006992951857e-14,,5.446715538777908e-13,True,True,True
scipy,corr_vsMKT,kendall,HRND,0.2231782111492785,9.214568385034575e-14,,9.266282799440382e-13,True,True,True
scipy,corr_vsMKT,spearman,ALUT,0.3217210928868837,1.766189810102445e-13,,1.7715827560874907e-12,True,True,True
scipy,corr_vsMKT,kendall,OTCS,0.220321862979511,1.8907902741019741e-13,,1.890700054944143e-12,True,True,True
scipy,corr_vsALGO,kendall,CCNS,0.2203217942824581,1.894537092092685e-13,,1.890700054944143e-12,True,True,True
scipy,corr_vsMKT,kendall,ALUT,0.2188963831593973,2.696748642757664e-13,,2.6844906943814932e-12,True,True,True
scipy,corr_vsALGO,spearman,HRND,0.3183257995465672,3.256646189477181e-13,,3.2336774002314984e-12,True,True,True
scipy,corr_vsALGO,kendall,HRND,0.215446156655796,6.317540570516045e-13,,6.257222343963379e-12,True,True,True
scipy,trend,linregress_slope,ELLT,0.0335661046644186,1.689159226908938e-12,r2=0.095,1.6688385144047705e-11,True,True,True
scipy,corr_vsALGO,spearman,ALUT,0.3049458794462708,3.369564658951815e-12,,3.320705971397014e-11,True,True,True
scipy,corr_vsALGO,kendall,ALUT,0.2071238566714082,4.659642528083438e-12,,4.5806261460610756e-11,True,True,True
arch,coint,phillips_ouliaris,AENO-NWIG,-7.053391091156613,5.210055612030074e-09,,5.1089649807518794e-08,True,True,True
arch,coint,engle_granger,AENO-NWIG,-7.026772274533848,5.393796677858998e-09,,5.2760165022630696e-08,True,True,True
scipy,trend,linregress_slope,EORC,-0.0143497793191172,1.3432357107440387e-08,r2=0.063,1.3106522702358915e-07,True,True,True
