a,b,coint_p,hedge_beta,half_life_d,spread_adf_p,ret_corr,z_now,q_bh,sig_bh,sig_bonf
NWIG,MHRM,0.04398854047555599,0.11004756542326691,16.1765997888508,0.011639009835242554,0.1284356955444477,-2.2389123159637263,0.30986402821178943,False,False
ALUT,FARS,0.044254860791608314,2.823404722438563,26.87399485789467,0.011584192344211732,0.1121713561273888,0.3798554184042383,0.3100271841170363,False,False
AMRP,NAYO,0.045440045494967114,0.3873993004266567,14.381261228525029,0.012065612353097577,0.09148598835366112,-2.1415334692730794,0.31659048090755776,False,False
DUCT,BENI,0.04606417273470027,0.1217790990311487,27.276689943526662,0.012135121554709827,0.3838015364695147,0.07690479969338132,0.31919467519968936,False,False
ANSO,RCRI,0.04673492621178802,-0.4835018321240714,15.271495698107765,0.012458090550669985,0.1411990940822911,-1.0261801158758965,0.3206748597220577,False,False
RRES,BENI,0.046780803065335476,-0.07055171262448215,23.553026912995183,0.012392510016341228,0.1435164232576342,0.31707384849685266,0.3206748597220577,False,False
ELLT,EELT,0.04719172094609089,0.5856837238276568,15.95655384759523,0.012589685144444258,0.1484334730297871,-0.496595481815639,0.32130674365258727,False,False
NWIG,BENI,0.047425302667225215,0.02514255181127688,26.42309458818283,0.012572696809604657,0.2706244567848382,0.19306118086914126,0.32130674365258727,False,False
MTNS,AETS,0.0476289996473247,0.04043297826974124,18.85930020510008,0.012719978705009299,0.1622667724470538,-0.40332363643977925,0.32130674365258727,False,False
MHRM,EAFC,0.047906803015104714,0.44957135963626754,6.311772820276303,0.012809459953122578,0.37552835451285127,-0.7270270449858887,0.3214798623382027,False,False
AENO,FWWG,0.04849704125918161,0.13619995159686119,15.475258336696099,0.013021530599707284,0.2706893705378361,-1.058448021692539,0.322158542882883,False,False
AMRP,EELT,0.048513286457657664,-2.2948965464703592,15.695896321389634,0.013012604472823338,0.06283031706834678,-0.8012136312861748,0.322158542882883,False,False
EELT,AETS,0.049480323262578216,0.7668053360797585,19.098543078775716,0.013289341645553265,0.11537808041725624,-0.5137841082318567,0.32687778321133276,False,False
BENI,NGTE,0.049919374853134475,-0.012363380404904001,27.06141785469408,0.013370629542192305,0.3046894280338234,-0.49392349608888164,0.32807836565848686,False,False
EELT,BENI,0.05052317327317148,-0.047323832392491855,20.132778224765516,0.013633616225091074,0.19897132250499214,-0.7337919147954037,0.33034382524765965,False,False
EORC,BENI,0.050970025889207723,-0.024076422855961264,26.904505249848913,0.013709367738305335,0.26742195494175847,-0.5588612583889859,0.3315652194323462,False,False
AENO,BENI,0.051257385165959804,0.031571510174771104,25.666882539713722,0.013799246744887538,0.30068176705554267,0.2889449299455766,0.3317419598304505,False,False
NAYO,ITPA,0.05209662483570438,-0.382397209569702,14.781340510467581,0.01419797758414012,0.14900364671995509,-2.007299523738226,0.33452860607804524,False,False
ELLT,BENI,0.05237634268629363,-0.06563999363131694,20.313399099907944,0.014241118450594677,0.19075133022915952,-0.9250509809982652,0.33452860607804524,False,False
FCSG,FARS,0.05247507546322278,-1.2757609155315262,24.01064547493572,0.014239042393619984,0.19718340822943933,-0.3129387473848646,0.33452860607804524,False,False
AENO,MHRM,0.0533685012501825,0.12342570916339693,13.379510800162473,0.014667361340907648,0.1439470336518021,-2.4077808268515457,0.33681877555891127,False,False
AMRP,CTGI,0.05344914679777171,-3.1306367650855074,16.194304716749354,0.01460655405325188,0.15815452600418545,0.3125656000592779,0.33681877555891127,False,False
EELT,NGTE,0.05397355269934121,0.5648056149593619,17.908073073940887,0.014764057713763927,0.14990737684359812,0.029234639622811035,0.33681877555891127,False,False
SPLZ,BENI,0.054005879149149415,0.06280047137057472,22.683108004138656,0.014707874682922138,0.2394270482451827,1.3661739208993666,0.33681877555891127,False,False
AGVF,BLBT,0.054155175678099465,0.2209742869506994,15.768520351960076,0.014857738355898972,0.2529825598766993,-1.2171916577592523,0.33681877555891127,False,False
ALGO,NGTE,0.05461775865847603,0.42880648897929025,15.699052946351285,0.015010851541229183,0.47811056094484955,-1.3230006236910958,0.33804680723085895,False,False
CUBO,DIHO,0.05695067797269808,-0.03345733090080508,16.342389975392823,0.015764457356685756,0.22171242257448784,-0.6662179632650856,0.34925327277345414,False,False
SRNA,BENI,0.057060854815869526,0.026096077250611235,27.900799938529214,0.015678358710402653,0.43718561245020837,0.2506210750358401,0.34925327277345414,False,False
NPCK,FARS,0.05739159103366636,2.53878141690263,21.13561687912315,0.015443548110108889,0.1350918033812928,0.45614404982213735,0.34925327277345414,False,False
NWIG,IHOZ,0.05752406845680421,0.6060951722799691,15.862592138443796,0.015966899129495084,0.3096410301508629,1.1656520249415905,0.34925327277345414,False,False
DIHO,BENI,0.05853339509995439,0.44541765146002005,27.17671600861489,0.016174393885417956,0.23315807015467765,0.12611139534782065,0.35145305602675675,False,False
NAYO,ULXY,0.0585900367808251,0.11294686720466765,15.534983929197924,0.01633408695480113,0.037233806357746035,-1.6296034488366522,0.35145305602675675,False,False
ELLT,AETS,0.05871333406564642,0.18727863959310997,24.81393783357831,0.016291914890415315,0.21172747726541538,-0.8774504395491237,0.35145305602675675,False,False
MSDP,RCRI,0.059629108056081244,0.992188307924046,16.359382271611597,0.01665504917584097,0.21809305134665682,0.6821786897219706,0.3546710266094053,False,False
NWIG,FWWG,0.05980955610948996,0.12303419638350352,16.810235558347415,0.016726998356542257,0.2519641138271266,-1.0607302920112855,0.3546710266094053,False,False
SRTX,FWWG,0.0605299415812795,0.069681056122675,17.493716386974718,0.016932621428105865,0.19850587180783563,0.27462018476782285,0.3546710266094053,False,False
HETT,NAYO,0.06089970487008272,0.13081562807037284,15.718425074522088,0.017109626229167865,0.1629852161267709,-1.5947450547839028,0.3546710266094053,False,False
HRET,NAYO,0.061023107490211045,0.12507574180309322,15.446506771761436,0.01715708561385449,0.07321716089338488,-1.848714402827134,0.3546710266094053,False,False
RTTH,RRES,0.061735940146745036,-0.2108482837190339,19.26998434667216,0.01736557523696171,0.3266428070587865,-0.5331134201981085,0.3546710266094053,False,False
NAYO,ILVX,0.06176448000388099,-0.10512427519998228,15.328698222387095,0.0174102777683584,0.1279513268214288,-2.005498070539996,0.3546710266094053,False,False
ACAC,BLBT,0.06189302682203553,0.3639223761025022,24.81712048871651,0.016986620049238323,0.22042640294446308,-0.11506344673856195,0.3546710266094053,False,False
FWWG,BENI,0.0619010444915876,0.26615664491554514,24.6601364471561,0.017222899971362664,0.2534035459077972,0.7371026468907778,0.3546710266094053,False,False
NPCK,GARI,0.062032657987370496,0.699847015598467,16.698974422065678,0.017459641714106036,0.23047838926526387,-0.02819148112419994,0.3546710266094053,False,False
EELT,FARS,0.06306869085323533,-1.0557256284965375,15.656292620361294,0.017844456714730957,0.12326083336916331,-1.7684033361230824,0.3589847358833707,False,False
OTCS,RTTH,0.06363552730436305,-0.5052685161542165,16.793779260736358,0.018004464001085102,-0.0008001387242657463,-0.23624511220811115,0.360260206903721,False,False
SMAH,EELT,0.06385788765509094,0.65396955013181,17.399175001942158,0.018069971797474313,0.08821965335709822,-0.8939080176345439,0.360260206903721,False,False
RCRI,CCNS,0.06480658522562617,1.3880675332107333,19.246751376848536,0.0184005829061388,0.16939685251405437,0.24546499391728505,0.3623188293109777,False,False
SRTX,BLBT,0.06512007278679724,0.09954883778441603,19.329123559438223,0.018459349709450876,0.22802023187285997,0.5353251743110298,0.3623188293109777,False,False
OTCS,GARI,0.06552249785191432,-0.33739602551583736,18.155648110895324,0.01864122643855102,0.16816067635538412,0.2756235038558004,0.3623188293109777,False,False
RTTH,FWWG,0.06586119101815667,0.7533513620965155,19.227703013169627,0.018765989068122543,0.1356786381955543,-0.23926270927443707,0.3623188293109777,False,False
ACIX,NAYO,0.06587401824341645,-0.2777038441509782,15.594689703862066,0.01881323605544701,0.18707212742207954,-1.966621709974731,0.3623188293109777,False,False
EELT,ITPA,0.06592781835305633,0.0790736719677194,29.737586531455204,0.017593467685905997,0.15798507137462106,0.21760812034772561,0.3623188293109777,False,False
DUCT,EAFC,0.06688088224876905,1.4753719168628452,17.180943122364283,0.019078844233609334,0.24424302584637686,-1.9552243139525793,0.36381280685614054,False,False
SMAH,NAYO,0.06701701023952321,-0.05741535111307211,15.675749781300741,0.019206677956032037,0.11025654521629005,-1.9526981525278573,0.36381280685614054,False,False
HRET,CTGI,0.06705569381270042,1.4615745627471255,17.946115708618525,0.019169709926305768,0.05996557177615407,0.39776258398443076,0.36381280685614054,False,False
AMRP,BENI,0.06770785697709919,0.3295416234144877,20.291124729089912,0.019375252244097092,0.26344340038338104,-0.6848297796406365,0.36485496229204184,False,False
EORC,EELT,0.06808878139217066,0.8059324357961677,18.76356173393924,0.019515369809064573,0.12090984764250853,0.047658567545129246,0.36485496229204184,False,False
SMAH,ITPA,0.06810625962784782,0.1431784496705002,22.73784341534042,0.018128330527460337,0.20788690322005443,-0.206158858573037,0.36485496229204184,False,False
LSST,MTNS,0.06863584288043446,0.05833382211996725,15.688464594767456,0.01969143542954133,0.23303118487769686,-0.47103568808518237,0.36615355511528846,False,False
RTTH,GARI,0.06943077748785279,1.3013608472813547,17.07994000516056,0.02000278019388253,0.15636327111984152,-0.5203569834242867,0.36734831257813216,False,False
CCNS,FARS,0.06943603398535675,2.1013873782768573,28.034085945576404,0.019893221797484904,0.14905272641247924,0.6853218156109738,0.36734831257813216,False,False
OTCS,EELT,0.07068399406220542,1.669290815512459,15.815704125686857,0.02047592821366052,0.07846403160275232,-2.4206764966319665,0.3699952440780616,False,False
SRTX,CCNS,0.0707702211812961,0.05655754821823365,18.895632670321127,0.02034981559708972,0.1409622854298405,-0.1496895314323824,0.3699952440780616,False,False
NPCK,FCSG,0.07080693298435062,-1.2225932627729938,17.32853836857652,0.02047829903212036,0.12435818083250609,0.04378335246008739,0.3699952440780616,False,False
BLBT,BENI,0.0713860320266255,0.22028900799679701,22.868751848813318,0.020606704103520283,0.21851270717454832,0.9029931027460708,0.3700854495855101,False,False
RRES,BLBT,0.07140472203767488,-1.5605267370154605,17.393526770625193,0.020685407859126006,0.26185624579389605,0.47093700503648944,0.3700854495855101,False,False
GARI,EELT,0.07176385529880171,-2.9553751857301065,17.194602747515397,0.020815665642583168,0.19939618427194988,-1.5517559961928555,0.3704409534654744,False,False
AENO,IHOZ,0.07282430432796706,0.6572015577873238,17.107540874693726,0.021212406043260284,0.3257838889143415,1.1595035766386776,0.37439914523450807,False,False
LSST,BENI,0.0745882676202817,0.08983941651646891,23.847475018899026,0.021743031954479214,0.3392992751749819,-0.13084538330454798,0.37926862554487834,False,False
HUXZ,SRTX,0.07461608572936573,0.2811181919898355,18.57626005494408,0.021806140138297705,0.28327646932824546,0.3528149837400685,0.37926862554487834,False,False
LSST,NAYO,0.07466386275432507,0.044674172877297524,16.20838101673348,0.0218813375967623,0.06621096966878229,-1.8571300339751333,0.37926862554487834,False,False
ELLT,HRET,0.07620704627025075,1.5313854484053153,23.1422274976536,0.022299386886557287,0.07824169478570643,-0.6133950746313921,0.38175804913881456,False,False
LSST,ELLT,0.07636378521345391,-0.5001400421153961,24.375856787005176,0.02249822384972219,0.1529646513245382,-1.1009695377535238,0.38175804913881456,False,False
NAYO,AETS,0.07639936600844403,0.07545767975677548,16.409083572265093,0.02249622618458555,0.16534796222252032,-1.7678858695304687,0.38175804913881456,False,False
HRND,EAFC,0.07647208114327109,0.7191993895983189,26.13270762331148,0.02205459523239848,0.2229618261886765,-1.354041168111363,0.38175804913881456,False,False
MSDP,CCNS,0.07665102790551884,0.4923186860743016,17.613924183382597,0.02254464260619924,0.20414616330155877,-0.41042480075890686,0.38175804913881456,False,False
MSDP,FARS,0.07722050371068521,1.439788421388251,25.232128154960733,0.02265315230295491,0.1983602506598142,1.423683756611233,0.3825929025095226,False,False
EELT,ILVX,0.07741879909604457,0.9002098975967101,18.402121752016626,0.02280563279609756,0.15532896292651743,-0.8346085698469524,0.3825929025095226,False,False
RTTH,IHOZ,0.07808955852919339,0.1414659480783294,20.038175777801428,0.023078350255586338,0.037483955721250274,-0.9007559966920687,0.38409855650179525,False,False
IHOZ,FWWG,0.07870911003606279,3.9573430987518385,17.325272447780996,0.023315103691306,0.21486371521825845,1.2662630353061612,0.38409855650179525,False,False
NAYO,HTRK,0.07900199354730014,0.3199980588285295,16.41458226244651,0.02344097261633441,0.056935311861054334,-1.8572851145955673,0.38409855650179525,False,False
HRND,FARS,0.07922449100715401,0.46306519653434275,60.86668973973323,0.02295528902252285,0.11590159541963249,-0.28504732893441403,0.38409855650179525,False,False
FWWG,FCSG,0.07943564036961048,-0.9294730103508884,17.781259498284932,0.0235433880854799,0.18937322009488014,-0.234266186591402,0.38409855650179525,False,False
RCRI,EELT,0.07953099522860702,-0.5648447464181519,18.48918742066203,0.023561993434812203,0.2963795245967529,-1.1191339706905514,0.38409855650179525,False,False
AENO,FARS,0.08019586524373551,0.2649459711403317,44.868751992490644,0.01544170684601185,0.14197894766372168,0.07052834986651725,0.38543847430249034,False,False
DIHO,RRES,0.08041304640349994,-0.06893884930721786,17.718967471385376,0.02390697251538525,0.13985347704552384,-0.7574758666191248,0.38543847430249034,False,False
ELLT,NAYO,0.08103844691501733,-0.015257681527607647,16.415757001411006,0.02417887655319409,0.1721167151516675,-1.9408781389538472,0.3860112002889656,False,False
ACIX,EELT,0.08113804053132767,3.6686934374037006,18.53119322434491,0.02414662856000107,0.16674475658005863,-0.7665220315440989,0.3860112002889656,False,False
MDGI,NAYO,0.08269523792025257,-0.000766468383840127,16.548276570420885,0.024781955071175588,0.19739697632300096,-1.8999658611300714,0.3919569827075169,False,False
RTTH,MMBT,0.08356357709479717,-0.049260331349243514,20.058947470766615,0.0250694177845332,0.19852845852457782,-1.0267797218724897,0.39460578072543107,False,False
ACAC,RCRI,0.08502613130589687,0.3428940245184957,20.864623906929605,0.025569636866715872,0.11578135235161538,0.12199101876330358,0.3991971880783968,False,False
IHOZ,EAFC,0.085162066790058,2.123135494737714,17.87324727359593,0.02571910615843058,0.19185939867476082,1.9898722800512332,0.3991971880783968,False,False
AMRP,ACIX,0.08864132111768591,-0.37108635239824883,23.31694564533465,0.026906089735718026,0.1797470781765644,-0.1987356219868477,0.4139841920331485,False,False
RRES,EAFC,0.09011296734071111,-1.1550032533828718,18.824810137910752,0.027458429891667968,0.1440923089014716,-0.2825712206573144,0.4193212896328711,False,False
EELT,HTRK,0.09070964840103007,5.921566170936611,19.834054876196262,0.02765497759574598,0.16348746754792076,-0.7019279989912937,0.4205629153138667,False,False
CCNS,EELT,0.09104190880232943,-2.0134660181408477,18.32139501576697,0.027810322051016335,0.17027932607854337,-1.7584799304507184,0.4205740352281523,False,False
HUXZ,FWWG,0.09138297221104336,0.22292930095353367,17.31501089076701,0.027903938036602915,0.2176443500538915,-0.33256669161091224,0.4206255941122032,False,False
MDGI,BENI,0.09183541862606737,-0.024008303521817386,23.201708392676014,0.028090368531860276,0.12409183057100749,-1.0811430294905784,0.421187621396532,False,False
CTGI,NAYO,0.09235512295734055,0.021544865210855475,17.017870519181855,0.02836683710045093,0.3065837272549279,-1.905690463373001,0.42205298125666385,False,False
HTRK,NGTE,0.09268659670968288,0.0540480975883694,18.235278370529716,0.028448823113392453,0.27309886472395317,1.0602539539515068,0.42205503858873455,False,False
